book_id,gutenberg_id,title,pattern
25455,76317,"Travels and discoveries in North and Central Africa, Vol. 2 (of 5) : being a journal of an expedition undertaken under the auspices of H.B.M.'s Government, in the years 1849-1855",section1
19654,76318,"Travels and discoveries in North and Central Africa, Vol. 3 (of 5) : being a journal of an expedition undertaken under the auspices of H.B.M.'s Government, in the years 1849-1855",section1
26284,76319,"Travels and discoveries in North and Central Africa, Vol. 4 (of 5) : being a journal of an expedition undertaken under the auspices of H.B.M.'s Government, in the years 1849-1855",section1
20399,76320,"Travels and discoveries in North and Central Africa, Vol. 5 (of 5) : being a journal of an expedition undertaken under the auspices of H.B.M.'s Government, in the years 1849-1855",section1
26146,76321,"Der wilde Garten : Roman",section1
26427,76326,"Onkikalastuksen opas",section1
19932,76327,"The true-born Irishman : or, Irish fine lady : a comedy of two acts",section1
25136,76328,"The peasants, [vol. 2] : Winter",section1
20762,76329,"The peasants, [vol. 4] : Summer",section1
50139,76331,"The motion picture chums at the fair : or, The greatest film ever exhibited",section1
17821,76334,"Ikuinen rakastaja",section1
51073,76336,"From Vermont to Damascus : Returning by way of Beyrout, Smyrna, Ephesus, Athens, Constantinople, Budapest, Vienna, Paris, Scotland, and England",section1
53903,76337,"Maid Margaret of Galloway : The life story of her whom four centuries have called ""the fair maid of Galloway""",section1
49923,76338,"El Toro : A motor car story of interior Cuba",section1
22563,76342,"Juhannustanssi : Romaani Karjalan kannakselta",section1
28201,76343,"Johan Ludvig Runeberg",section1
28778,76344,"Over Bemerton's : An easy-going chronicle",section1
22182,76345,"»Ei» on parempi kuin »kyllä» : 1-näytöksinen laulunäytelmä",section1
52960,76353,"Êtes-vous fous?",section1
53623,76354,"The breach of trust : or, The professor and possessor of piety",section1
9853,76359,"The Little Review, March 1917 (Vol. 3, No. 9)",section1
51842,76362,"Africana; or, the heart of heathen Africa, Volume 1 (of 2) : Native customs and beliefs",section1
52218,76365,"Ant ventures",section1
26866,76372,"The silver dial, volume 3 (of 3)",section1
23956,76373,"Roma contemporanea",section1
23303,76374,"Korpi herää : Yksinäytöksinen näytelmä",section1
27712,76375,"Väärään hautaan : Hiljaisia kertomuksia",section1
23398,76380,"Ylistetty etelä",section1
27427,76381,"Ei niin salattua, ettei ilmi tulisi : Tositapahtumiin perustuva kertomus",section1
27144,76386,"Household words, no. 307, February 9, 1856 : A weekly journal",section1
23865,76387,"Pig iron : Short stories",section1
28436,76388,"Kaksi kuningatarta : Kolminäytöksinen murhenäytelmä",section1
23021,76389,"Kuvaton kuvakirja",section1
52504,76391,"Fairy dreams : or, Wanderings in Elf-land",section1
10267,76392,"Physical science in the time of Nero : being a translation of the Quaestiones naturales of Seneca",section1
51562,76396,"La Légende des siècles tome II",section1
52733,76398,"Women: an inquiry",section1
31904,76402,"Olimpia; ossia, L'orfana della Selleide : romanzo",section1
38543,76403,"Provença : Poems selected from Personae, Exultations, and Canzoniere of Ezra Pound",section1
38152,76404,"Newton's Principia : The mathematical principles of natural philosophy",section1
32476,76405,"Lahjoitusmailla : Historiallinen näytelmä",section1
1803,76410,"La Malquerida : Drama en tres actos y en prosa",section1
5819,76411,"The last dragon",section1
46803,76412,"Le cas étrange du docteur Jekyll; Un logement pour la nuit",section1
43903,76413,"Slighted love : or, At her heart's expense",section1
43051,76414,"Lempeä ja lemmen leikkiä : Yksinäytöksinen kuvaus",section1
47469,76415,"Yksin Lontoossa",section1
5349,76416,"Une maison bien tenue : Conseils aux jeunes maîtresses de maison",section1
2092,76417,"The children",section1
6196,76418,"The tomb of Ts'in",section1
809,76419,"The girls at his billet",section1
7307,76420,"The wooing of Rosamond Fayre",section1
380,76421,"My secrets of beauty : Including more than 1,000 valuable recipes for preparations used and recommended by Mme. Cavalieri herself",section1
42545,76422,"The symbolism of colour",section1
48197,76423,"Der Witz und seine Beziehung zum Unbewußten",section1
48579,76424,"Ihinen ja peto",section1
41977,76425,"Meijeri : Kolminäytöksinen kansanhuvinäytelmä",section1
1133,76426,"A blighted life : A true story",section1
6372,76427,"The best short stories of 1922, and the yearbook of the American short story",section1
1946,76428,"The history of the harlequinade, volume 1 (of 2)",section1
5073,76429,"The history of the harlequinade, volume 2 (of 2)",section1
37426,76432,"History and criticism of the labor theory of value in English political economy",section1
32980,76433,"La marque des quatre",section1
33832,76434,"A brief history of the Tenth Michigan Cavalry",section1
36769,76435,"The black kiss",section1
39718,76440,"The history of Tabby, a favourite cat : As related by herself to her kitten",section1
45475,76441,"Some points in choosing textiles",section1
9355,76442,"The dryad : a novel",section1
2528,76443,"Tennis for girls",section1
3356,76444,"The three bears",section1
45944,76446,"Yhdistysjuhla : Huvinäytelmä kolmessa näytöksessä",section1
39433,76447,Lummox,section1
45103,76448,"The Little Review, April 1917 (Vol. 3, No. 10)",section1
40715,76449,"Professor Tim & Paul Twyning : Comedies in three acts",section1
35336,76450,Boblen,section1
30806,76451,"Lost Island",section1
31561,76456,"Adolf Schreiber : Ein Musikerschicksal",section1
34400,76457,"Hannele : 2-näytöksinen unirunoelma",section1
29953,76458,"Juomalakko : Yksinäytöksinen näytelmä",section1
35567,76459,"Orígenes de la novela, Tomo III",section1
29855,76460,"The art of fiction",section1
36357,76461,"Voyage to the East Indies",section1
35885,76466,"Glimpses of the dark ages : or, Sketches of the social condition of Europe, from the fifth to the twelfth century",section1
30133,76467,"Dans les Entrailles de la Terre",section1
34265,76468,"Niin kävi kuin pitikin : Yksinäytöksinen näytelmä",section1
31272,76469,"Maan siunaus : Romaani",section1
43995,76470,"An introduction to the theory of value : On the lines of Menger, Weiser, and Böhm-Bawerk",section1
41133,76471,"Vintermyren : berättelse",section1
3854,76472,"Celebrated naval and military trials",section1
7998,76473,"Storia della città di Roma nel medio evo, vol. 1/8 : dal secolo V al XVI",section1
7616,76474,"A year in China : and a narrative of capture and imprisonment, when homeward bound, on board the rebel pirate Florida",section1
4416,76475,"A jázminok illata",section1
40389,76476,"Missing men",section1
44927,76477,"Skinny McCord",section1
39574,76478,"Jälleen vapaana : Runoja",section1
46223,76479,"Kuolevan laulun mailta : ynnä Pohjan saloilta",section1
7343,76480,"Sir William Flower",section1
4510,76481,"Mantegna and Francia",section1
40489,76482,"The story of Chanukah",section1
44650,76483,"What is truth?",section1
44279,76484,"Der Schatz der Sierra Madre",section1
41040,76485,"Sämtliche Werke 19 : Die Erniedrigten und Beleidigten",section1
3759,76486,"Der Hafen : Roman",section1
9541,76489,"A short history of architecture",section1
35783,76492,"L'heréu Noradell : Estudi de família catalana",section1
30416,76493,"The new terror",section1
29572,76494,"25 : Being a young man's candid recollections of his elders and betters",section1
36449,76495,"The glad lady",section1
53686,76502,"The lady's mile : a novel",section1
52840,76505,"Australian insects",section1
28711,76512,"Kandaules : 3-näytöksinen näytelmä",section1
22118,76513,"Billy Budd : and other prose pieces",section1
22683,76514,"Timber line",section1
28329,76515,"Heimat und Fremde : Gedichte",section1
23178,76522,"Pythagoras and the Delphic mysteries",section1
27589,76523,"Rich and humble : A story for young people",section1
26928,76524,"Rautainen laki : Näytelmä",section1
24028,76525,"Kertomuksia I",section1
10104,76530,"""Us, and our donkey""",section1
52344,76533,"Limanora : the island of progress",section1
51772,76534,"Korpi nousee : Yksinäytöksinen näytelmä",section1
21007,76540,"Les Mémoires d'un Parapluie",section1
25534,76541,"Red aces : Being three cases of Mr. Reeder",section1
24603,76546,"The Corbin necklace",section1
21757,76547,"Jibby Jones : A story of Mississippi River adventure for boys",section1
25744,76548,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 1, March 31, 1832",section1
20151,76549,"Jubelklangen : Andliga sånger",section1
49529,76551,"Alfred the Great : containing chapters on his life and times",section1
19067,76553,"Three millions! : or, The way of the world",section1
18419,76554,"Le droit à l'avortement",section1
49246,76556,"A description of Killarney",section1
50531,76558,"Deutsche Sagen",section1
50963,76560,"Taistelujen mainingeissa : Runokokoelma entistä j uutta",section1
53786,76561,"Torpparit : 3-näytöksinen näytelmä",section1
17700,76562,"The children of Old Park's Tavern : A story of the South Shore",section1
50212,76567,"Die Masken Erwin Reiners : Roman",section1
49380,76569,"Näkymättömät tulet : Kolminäytöksinen näytelmä",section1
26543,76570,Woodcliff,section1
20043,76571,"Death of a hero : a novel",section1
20325,76576,"The Belle of Bowling Green",section1
26066,76577,"Maailman toinen puoli : Kuvauksia",section1
21476,76578,"Voittamaton : Kertomus suomalaisesta sisusta olympialaisissa kisoissa",section1
24460,76579,"The strange transfiguration of Hannah Stubbs",section1
20602,76582,"Taiston tiellä : Runoja vaino- ja kumousvuosilta",section1
25972,76583,"The public library",section1
26639,76584,"Lefty o' the Blue Stockings",section1
19759,76585,"Just his luck",section1
50310,76593,"Das Leben und die Meinungen von Herrn Tristram Shandy",section1
50868,76594,"The art of music, Vol. 06 (of 14) : Choral and church music",section1
54070,76595,"Plato's American Republic : Done out of the original",section1
17971,76596,"Winifred : or, An English maiden in the seventeenth century",section1
19257,76598,"Ricordi di gioventù : Cose vedute o sapute - 1847-1860",section1
37501,76600,"The story of Keedon Bluffs",section1
32952,76601,"The flowering plants of South Africa; vol. 5",section1
33908,76606,"Vie de Rancé",section1
36741,76607,"La démission de la morale",section1
32727,76608,"Figures de moines",section1
38358,76609,"Les comédiens hors la loi",section1
42474,76610,"A tour in Mongolia",section1
48220,76611,"Khaki knitting book",section1
7235,76612,"Jewish influences in American life : volume III of the International Jew, the world's foremost problem : being a reprint of a third selection from articles appearing in the Dearborn Independent",section1
404,76613,"Nature's year : The seasons of Cape Cod",section1
6398,76615,"Dick Chester : A story of the Civil War",section1
48513,76616,"The giant sequoia : An account of the history and characteristics of the big trees of California",section1
41999,76617,"Too old to fly",section1
47221,76618,"Alpine flora of the Canadian Rocky Mountains",section1
42848,76619,"Hetty's garden-party, and what came of it",section1
46780,76620,"Mother's golden guineas",section1
43973,76621,"Sergeant Dick of the Royal Mounted Police : A thrilling story of the Canadian woods",section1
1776,76622,"The story hunter : or, Tales of the weird and wild",section1
5894,76623,"The carnal god",section1
5320,76624,"Le grand-ouest des États-Unis : Les pionniers et les peaux-rouges : les colons du Pacifique.",section1
2169,76625,"The Little Review, June 1917 (Vol. 4, No. 2)",section1
43031,76626,"The letters of Hart Crane, 1916-1932",section1
47536,76627,"Von Kindern und jungen Hunden",section1
41711,76628,"Beyond the hills",section1
48376,76629,"Gallio : or, The tyranny of science",section1
31930,76630,"The rat and its relation to the public health",section1
38470,76631,"O locura o santidad : Drama en tres actos y en prosa",section1
38181,76636,"My country's part",section1
32401,76637,"Wee Johnnie Paterson, & other humorous sketches",section1
37021,76638,"La Légende des siècles tome III",section1
34050,76639,"Eloisa : or, A series of original letters",section1
3928,76640,"Onkel Tom's Hütte : oder die Geschichte eines christlichen Sklaven. Band 2 (von 3).",section1
7973,76641,"The Molly Maguires and the detectives",section1
44065,76642,"An accurate and authentic journal of the siege of Quebec, 1759",section1
41111,76643,"Heu-Heu, or The monster",section1
40457,76644,"Clicking red heels",section1
44903,76645,"Return to Earth",section1
7689,76646,"The songs of Bilitis : Translated from the Greek : A new rendering in English with notes and comment",section1
4391,76647,"Thrilling incidents of the Indian war of 1862 : being a personal narrative of the outrages and horrors witnessed by Mrs. L. Eastlick in Minnesota",section1
8950,76648,"The infant moralist",section1
3558,76649,"The autobiography of Calvin Coolidge",section1
29780,76652,Pompei,section1
36386,76653,"The patriarch of one hundred years : being reminiscences, historical and biographical, of Rev. Henry Boehm",section1
35810,76654,"The new science of space speech",section1
30160,76655,"The daughter of Jorio : A pastoral tragedy",section1
35309,76662,"Sämtliche Werke 20 : Aus dem Dunkel der Großstadt : Acht Novellen",section1
30881,76663,"Das Leben der Renée von Catte : Roman",section1
31538,76664,"Ballads of American bravery",section1
34476,76665,"In Barbary : Tunisia, Algeria, Morocco and the Sahara",section1
9383,76670,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 3, April 14, 1832",section1
2454,76671,"Le Pape et l'antisémitisme : Interview de Léon XIII",section1
39740,76672,"A brief narrative of the life of Mrs. Adele M. Jewel (being deaf and dumb)",section1
45404,76673,"The history of the South African forces in France",section1
45965,76674,"Ihmisen osa : Runoja",section1
39362,76675,"Paikanvälitystoimistossa : 1:ssä näytöksessä",section1
3384,76676,"King and commonwealth : A history of Charles I. and the great rebellion",section1
8637,76677,"The girl from Scotland Yard",section1
4672,76678,"Storia della città di Roma nel medio evo, vol. 2/8 : dal secolo V al XVI",section1
46060,76680,"Kertomuksia Etelä-Pohjanmaalta",section1
39087,76681,"Liliecrona's home",section1
3109,76682,"The censorship of the Church of Rome and its influence upon the production and distribution of literature, volume 2 (of 2)",section1
8734,76683,"A summer journey to Brazil",section1
9289,76684,"New lives for old",section1
2732,76685,"The Sign of the Seven Sins",section1
40023,76686,"Hirttonuora eli Asarias Pöllänen leskimiehenä : Kolmenäytöksinen huvinäytelmä",section1
45310,76687,"Surutar : Romaani",section1
41311,76688,"Fundamentals of fiction writing",section1
44476,76689,Snow-blind,section1
31439,76690,"""The land of the sky"" : or, Adventures in mountain by-ways",section1
34753,76691,"Goethe and Schiller's Xenions",section1
35031,76696,"Little Eyebright and her pund o' care",section1
30975,76697,"Historiallisia kuvauksia hätäajoilta ja vainovuosilta",section1
36188,76698,"Valekuollut : 3-näytöksinen ilveily",section1
29362,76699,"The town down the river : A book of poems",section1
52269,76701,"Caravans to Santa Fe",section1
10125,76702,"Letters to the young from the Old World : Notes of travel",section1
51802,76706,"The wonders of science : Or, young Humphry Davy (the Cornish apothecary's boy, who taught himself natural philosophy, and eventually became President of the Royal Society)",section1
52639,76708,"Raquel of the ranch country",section1
23156,76710,"Ellice Quentin, and other stories",section1
27659,76711,"Kaspar Hauser : Beispiel eines Verbrechens am Seelenleben des Menschen",section1
26908,76716,"The palace of fantasy : or, the bard's imagery; with other poems",section1
24095,76717,"The history of fashion in France : or, the dress of women from the Gallo-Roman period to the present time",section1
28532,76718,"Russian essays and stories",section1
22934,76719,"The new art of writing plays",section1
28642,76720,"Ilotyttö : Tarina laitakaupungilta",section1
22141,76721,"Jokamies : Vanha näytelmä rikkaan miehen kuolemasta",section1
22617,76726,"Magyar könyv : Egy csapat elbeszélés",section1
28349,76727,"The movie boys in the jungle : or, Lively times among the wild beasts",section1
24231,76728,"Helen Vardon's confession",section1
27191,76729,"Palvelusväkeä : Yksinäytöksinen huvinäytelmä",section1
53758,76730,"Terveeks' — Buddha!",section1
52811,76737,"The sociable ghost : Being the adventures of a reporter who was invited by the sociable ghost to a grand banquet, ball, and convention under the ground of old Trinity churchyard. A true tale of the things he saw and did not see while he was not there.",section1
51523,76739,Ingrid,section1
26564,76742,Herinneringen,section1
19973,76743,"Blonde duinen",section1
20346,76744,"Round the world in any number of days",section1
25996,76745,"Many Marriages",section1
17674,76750,"The two countesses",section1
50937,76752,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 7, May 12, 1832",section1
53863,76753,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 11, June 2, 1832",section1
50285,76755,"Ojibwa myths and tales",section1
18669,76759,"The strange house : or, A moment's mistake",section1
19088,76761,"Lord Lister No. 0033: De Alarmkreet",section1
49558,76763,"Lasiseinä : Romaani",section1
49177,76764,"Landscape with figures",section1
18351,76766,"Frühling : Der deutsche Lenz und was er blühn und werden läßt",section1
21076,76772,"Palaces and prisons",section1
25508,76773,"Of the importance of religious opinions",section1
24670,76774,"The future of an illusion",section1
21732,76775,"Perte et gain : histoire d'un converti",section1
24947,76780,"A broken blossom, vol. 2 of 3",section1
21636,76781,"A broken blossom, vol. 3 of 3",section1
21171,76786,"A summer in Skye, Volume 1 (of 2)",section1
25231,76787,"A summer in Skye, Volume 2 (of 2)",section1
19561,76788,"Round the Horn before the mast",section1
26369,76789,"Oration on Voltaire",section1
48897,76790,"Kurimus : Runoja",section1
18445,76792,"Hurlothrumbo : or, The super-natural",section1
18996,76795,"The origin and development of the atomic theory",section1
49835,76797,"Etsijäin seura",section1
54278,76798,"Tulia y.m. kuvauksia",section1
51126,76799,"A girl's life eighty years ago : Selections from the letters of Eliza Southgate Bowne",section1
29858,76800,"Bases full!",section1
35541,76801,"An atlas of gas poisoning",section1
36061,76806,"The law of copyright",section1
29452,76807,"Another year with Denise and Ned Toodles",section1
35217,76808,"A sailor's life under four sovereigns, Volume 1 (of 3)",section1
30755,76809,"A sailor's life under four sovereigns, Volume 2 (of 3)",section1
45184,76810,"A sailor's life under four sovereigns, Volume 3 (of 3)",section1
40752,76811,"Crash dive",section1
4745,76812,"Fighting for fortune : or, Making a place for himself",section1
7888,76813,"The colonel's daughter : or, Winning his spurs",section1
4176,76815,"A devil of a fellow, and The yellow cat",section1
41449,76816,"The great Roxhythe",section1
44375,76817,"Disease in captive wild mammals and birds : incidence, description, comparison",section1
39864,76818,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 13, June 16, 1832",section1
45501,76819,"Zonder geweer op jacht",section1
39664,76820,"The history of the Norman conquest of England, its causes and its results, Volume 1 (of 6)",section1
46241,76821,"The sureness of MacKenzie",section1
8997,76822,"Four American poets : William Cullen Bryant, Henry Wadsworth Longfellow, John Greenleaf Whittier, Oliver Wendell Holmes : A book for young Americans",section1
9626,76825,"Through the Dark Continent, Vol. 2 (of 2) : or, The sources of the Nile around the Great Lakes of Equatorial Africa and down the Livingstone River to the Atlantic Ocean",section1
45718,76826,"Jock with Mousie",section1
40068,76827,"""Us, and our charge""",section1
44136,76828,"Through Keeweenaw",section1
41203,76829,"How to write photoplays",section1
34187,76830,"Arts and crafts of old Japan",section1
31242,76831,"Cap al tard : Poesies",section1
30547,76836,"The common sense of sex",section1
35008,76837,"Three essays",section1
29693,76838,"Error's chains : How forged and broken : A comparative history of the national, social and religious errors that mankind has fallen into and practised from the creation down to the present time.",section1
36310,76839,"A knife in time",section1
41638,76842,"Fools and mules : [A Shorty McKay story]",section1
48310,76843,"The army behind the army",section1
47844,76844,"Medieval rhetoric and poetic to 1400 : Interpreted from representative works",section1
42225,76845,"The golden pool : A story of a forgotten mine",section1
63,76846,"The three sphinxes, and other poems",section1
5792,76849,"This star shall be free",section1
37083,76852,"The chocolate-plant (Theobroma cacao) and its products",section1
34120,76853,"Blank en Bruin",section1
33355,76854,"Letters from a living dead man",section1
37731,76855,"Monsù Tomè : racconto",section1
32784,76862,"Palkankoroitus : 1-näytöksinen pila",section1
38401,76863,"Uskottomuus : 3-näytöksinen draama",section1
38862,76864,"German composition : A theoretical and practical guide to the art of translating English prose into German",section1
32202,76865,"Lord Lister No. 0334: Onder de goudzoekers",section1
1854,76870,"Der Berg der Läuterung",section1
5054,76871,"The magnificent possession",section1
47179,76872,"Tragedies of sex",section1
42792,76873,"Wrecked among cannibals in the Fijis : A narrative of shipwreck & adventure in the South Seas",section1
43557,76874,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 15, June 30, 1832",section1
46523,76875,"Monthly supplement of the penny magazine of the Society for the Diffusion of Useful Knowledge, issue 16, May 31 to June 30, 1832",section1
5574,76876,"Webster's practical forestry : A popular handbook on the rearing and growth of trees for profit or ornament",section1
1456,76877,"I simboli : in rapporto alla storia e filosofia del diritto, alla psicologia e alla sociologia",section1
7172,76878,"Von Sonnen und Sonnenstäubchen : Kosmische Wanderungen",section1
312,76879,"De erfenis eener moeder",section1
43375,76880,"The Monist, Vol. 2, 1891-1892 : A quarterly magazine",section1
46582,76881,"The Monist, Vol. 3, 1892-1893 : A quarterly magazine",section1
5633,76882,"The life and times of the Rev. John Wesley, M.A., founder of the Methodists. Vol. 3 (of 3)",section1
1277,76883,"Pelle Erobreren 3: Den store Kamp",section1
2039,76884,"Relation d'un voyage dans la Marmarique, la Cyrénaïque, et les oasis d'Audjelah et de Maradèh",section1
4994,76885,"Dead-sea fruit, Vol. 1 (of 3)",section1
47120,76886,"Dead-sea fruit, Vol. 2 (of 3)",section1
42970,76887,"Dead-sea fruit, Vol. 3 (of 3)",section1
48741,76888,"Before the Most Holy = (Coram Sanctissimo)",section1
41830,76889,"Caroling dusk : an anthology of verse by Negro poets",section1
39052,76890,Puck,section1
32138,76891,"The accomplishment ratio : A treatment of the inherited determinants of disparity in school product",section1
32847,76896,"Ikuinen salaisuus : Rakkaus- ja jännityskertomuksia",section1
38219,76897,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 17, July 7, 1832",section1
33694,76898,"The war in Nicaragua",section1
36895,76899,"The man who saved New York",section1
50548,76900,"Race and nationality",section1
18069,76905,Sweden,section1
54177,76906,"Nicaragua : its people, scenery, monuments, resources, condition, and proposed canal",section1
51248,76907,"La Légende des siècles tome IV",section1
49662,76909,"Vanhojen neitien talo : Kertomus pyhimyksistä ja sankareista",section1
25714,76910,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 18, July 14, 1832",section1
20078,76911,"Good-bye to all that : An autobiography",section1
19673,76916,"Em's husband : A sequel to ""Em""",section1
26236,76917,"Ida Nicolari",section1
20967,76918,"Lady Betty's governess : or, The Corbet chronicles",section1
25376,76919,"The magic casket",section1
24361,76921,"What to drink : The blue book of beverages; recipes and directions for making and serving non-alcoholic drinks for all occasions",section1
25173,76926,"Florentine villas",section1
20756,76927,"Only a clod",section1
26489,76928,"Madame Pierre Curie",section1
19916,76929,"Maugis, ye sorcerer : from ye ancient French : a wonderful tale from ye writings of ye mad savant of ye Maison Maugis in ye olde citie of Mouzon, France",section1
49466,76931,"False face",section1
18712,76933,Vihdoinkin,section1
19347,76934,"The blind bow-boy",section1
49874,76936,"A practical guide for making post-mortem examinations : and for the study of morbid anatomy, with directions for embalming the dead, and for the preservation of specimens of morbid anatomy",section1
50996,76938,"Stubborn people",section1
53936,76939,"The laws of contrast of colour : and their application to the arts of painting, decoration of buildings, mosaic work, tapestry and carpet weaving, calico printing, dress, paper staining, printing, military clothing, illumination, landscape, and flower gardening, &c.",section1
24304,76942,"Yachting wrinkles : A practical and historical handbook of valuable information for the racing and cruising yachtsman",section1
27274,76943,"Muistoja ja kuvitelmia",section1
27923,76944,Dostoevsky,section1
23544,76945,"Scottish toasts",section1
10517,76950,"The ghost of Charlotte Cray, and other stories",section1
51444,76953,"Dawid se reis na Groenland",section1
52032,76954,"The history of the Norman conquest of England, its causes and its results, Volume 2 (of 6)",section1
9817,76957,"Ja hi van al África : Pessa patriótica en un acte",section1
52604,76962,"Narrien yhteiskunnasta : Muutamia kertomuksia",section1
53371,76965,"The counterfeiters : (Les faux-monnayeurs)",section1
10072,76968,"Straußenpolitik : Neue Tierfabeln",section1
28582,76972,"Mitä on taide?",section1
22968,76973,"Blackwood's Edinburgh Magazine, Vol. 74, No. 454, August, 1853",section1
22385,76974,"At home in Fiji",section1
29044,76975,"The mark of Cain",section1
22326,76980,"Blackwood's Edinburgh Magazine, Vol. 79, No. 485, March, 1856",section1
29222,76981,"Saved from herself : or, On the edge of doom",section1
28400,76986,"Sämtliche Werke 22: Ein kleiner Held : Vier Novellen",section1
23029,76987,"Spar-torpedo instructions for the United States Navy",section1
27087,76988,"Aeolus; or, the future of the flying machine",section1
23882,76989,"Aspects of science",section1
53189,76991,"Episodes before thirty",section1
52788,76996,"The poems of Edgar Allan Poe",section1
51637,76998,Jonah,section1
21242,77002,"Tiervater Brehm : Seine Forschungsreisen : Ein Gedenkblatt zum 100. Geburtstag",section1
25304,77003,"With the Indians in France",section1
24829,77004,"The story of the sun, moon, and stars",section1
21521,77005,"Monthly supplement of the penny magazine of the Society for the Diffusion of Useful Knowledge, issue 21, June 30 to July 31, 1832",section1
18924,77011,"The organisation of thought, educational and scientific",section1
49765,77013,"Historical sketches of the south",section1
49014,77014,"Select works of Porphyry : Containing his four books on abstinence from animal food; his treatise on the Homeric cave of the nymphs; and his Auxiliaries to the perception of intelligible natures. With an appendix, explaining the allegory of the wandering of Ulysses",section1
18559,77016,"The trail of deception",section1
17837,77020,"Ten recreational parties",section1
50726,77022,"The porcelain mask : A detective story",section1
54027,77023,"Stick to the raft",section1
50454,77025,"The house with the silver door",section1
18772,77029,"Le droit à la paresse : réfutation du droit au travail de 1848",section1
26773,77032,"The garden yard : A handbook of intensive farming",section1
19805,77033,"The sinister mark",section1
20552,77034,"The works of the Reverend George Whitefield, M.A., Vol. 5 (of 6) : Containing all his sermons and tracts, etc.",section1
25835,77035,"Liberty and the news",section1
53547,77040,"Le Selve",section1
52980,77047,"Wings of silver",section1
51386,77049,"The adventures of Twinkly Eyes the little Black Bear",section1
28846,77050,"Does civilization need religion? : A study in the social resources and limitations of religion in modern life",section1
21975,77051,"The defender",section1
22829,77056,"The dream detective",section1
28182,77057,"Hirviherrat : Kolminäytöksinen huvinäytelmä",section1
24128,77058,"The historians' history of the world in twenty-five volumes, volume 11 : France, 843-1715",section1
27324,77059,"Illustrations of taxation",section1
23326,77060,"The autobiography of a seaman (volume 1 of 2)",section1
27444,77061,"Nausica : Tragedia en tres actes treta de l'Odissea d'Homer",section1
27069,77066,"The evolution of the oil industry",section1
23884,77067,"Old world masters in new world collections",section1
28393,77068,"Sinun kansasi on minun kansani! : Avioliittotarina eteläjyllannista",section1
23043,77069,"Murder in the Gilded Cage",section1
52484,77071,"The exploration of Tibesti, Erdi, Borkou, and Ennedi in 1912-1917 : a mission entrusted to the author by the French Institute",section1
10330,77072,"Las aventuras de Telémaco seguidas de las de Aristonoo",section1
51633,77076,"Classics of modern science : (Copernicus to Pasteur)",section1
52772,77078,"Saïd the fisherman",section1
51917,77082,"The Russian road to China",section1
52201,77085,"Koti kulta : Kaksinäytöksinen laulanäytelmä lapsille",section1
10052,77086,"Les cœurs les plus farouches",section1
26787,77092,"She who sleeps : A romance of New York and the Nile",section1
23975,77093,"A silver pool",section1
23231,77094,"La Costa d'Avorio",section1
27730,77095,"The history and adventures of the renowned Don Quixote",section1
9223,77100,"The handsome Brandons",section1
2662,77101,"The Gaelic State in the past & future : or, ""The crown of a nation""",section1
39949,77102,"War paint",section1
45238,77103,"The works of the Rev. Isaac Watts, D. D. in nine volumes (volume 1 of 9)",section1
46172,77104,"The red terror in Russia",section1
39201,77105,"Chronicles of the house of Borgia",section1
4799,77108,"Occultists & mystics of all ages",section1
7722,77109,"A journey to the world under-ground",section1
35104,77112,"Les préjugés nécessaires",section1
31049,77113,"The autobiography of Sir Henry Morton Stanley, G.C.B.",section1
31327,77114,"Noin suuri : Romaani",section1
34635,77115,"An ice cream laboratory guide",section1
29613,77122,"Maisteri Pöllökorpi : Multa-aatelia III : 3-näytöksinen huvinäytelmä",section1
36588,77123,"Geschichten aus Steiermark",section1
35639,77124,"Here foloweth a lytell treatyse of the beaute of women newly translated out of Frenshe in to Englyshe",section1
30370,77125,"Monthly supplement of the penny magazine of the Society for the Diffusion of Useful Knowledge, issue 26, July 31 to August 31, 1832",section1
8138,77131,"Drug themes in science fiction",section1
44230,77132,"Kirkkopatruuna : Multa-aatelia IV : 3-näytöksinen huvinäytelmä",section1
40905,77133,"Catherine the Great",section1
40627,77134,"The philosophy of Gassendi",section1
44703,77135,"Narracions estranyes : ¡Oydà! - L'ull acusador - L'embaixada de la mort",section1
7485,77136,"The wilderness hunter",section1
4554,77137,"A perfect gentleman",section1
9055,77138,"Through green glasses : Andy Merrigan's great discovery, and other Irish tales",section1
3429,77139,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 27, September 1, 1832",section1
31760,77140,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 29, September 15, 1832",section1
38682,77141,"The penny magazine of the Society for the Diffusion of Useful Knowledge, issue 31, September 29, 1832",section1
38015,77146,"Buddhism & science",section1
32611,77147,"On the frontier : or, Scenes in the West",section1
37157,77148,"Mission of fear",section1
33944,77149,"The claims of decorative art",section1
46946,77150,"Colour in woven design : Being a treatise on the science and technology of textile colouring (woollen, worsted, cotton and silk materials)",section1
43760,77151,"The olive branch, and other stories",section1
